SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
batch3-F8	batch3		HY59	1	m263	FALSE	7572507	92
batch3-F9	batch3		HY67	1	m264	FALSE	7185573	92
batch3-G1	batch3		HY2	1	m265	FALSE	4632258	92
batch3-G10	batch3		HY74	1	m266	FALSE	6779933	92
batch3-G11	batch3		HY82	1	m267	FALSE	6526996	92
batch3-G12	batch3		HY90	1	m268	FALSE	10353777	92
batch3-G2	batch3		HY10	1	m269	FALSE	3884948	92
batch3-G3	batch3		HY18	1	m270	FALSE	6838828	92
batch3-G4	batch3		HY26	1	m271	FALSE	7088782	92
batch3-G5	batch3		HY34	1	m272	FALSE	7469638	92
batch3-G6	batch3		HY42	1	m273	FALSE	7300971	92
batch3-G7	batch3		HY50	1	m274	FALSE	6220469	92
batch3-G8	batch3		HY58	1	m275	FALSE	7264711	92
batch3-G9	batch3		HY66	1	m276	FALSE	5399599	92
batch3-H1	batch3		HY1	1	m277	FALSE	5339355	92
batch3-H10	batch3		HY73	1	m278	FALSE	6471445	92
batch3-H11	batch3		HY81	1	m279	FALSE	4360712	92
batch3-H12	batch3		HY89	1	m280	FALSE	6265972	92
batch3-H2	batch3		HY9	1	m281	FALSE	5645616	92
batch3-H3	batch3		HY17	1	m282	FALSE	4976318	92
batch3-H4	batch3		HY25	1	m283	FALSE	5493195	92
batch3-H5	batch3		HY33	1	m284	FALSE	6092190	92
batch3-H6	batch3		HY41	1	m285	FALSE	6474963	92
batch3-H7	batch3		HY49	1	m286	FALSE	5516621	92
batch3-H8	batch3		HY57	1	m287	FALSE	4365056	92
batch3-H9	batch3		HY65	1	m288	FALSE	5189073	92
