SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR8906863		CIMBL41		1	m229	TRUE	170523956	292
SRR8906864		CIMBL85		1	m230	TRUE	194303732	292
SRR8906865		CML192		1	m231	TRUE	193671456	294
SRR8906866		CIMBL44		1	m232	TRUE	231527059	294
SRR8906867		CIMBL40		1	m233	TRUE	227841509	293
SRR8906868		CML115		1	m234	TRUE	195077902	292
SRR8906869		CIMBL1		1	m235	TRUE	205154262	293
SRR8906870		CIMBL95		1	m236	TRUE	215045766	293
SRR8906871		CML170		1	m237	TRUE	167084788	291
SRR8906872		CIMBL152		1	m238	TRUE	187612022	292
SRR8906873		CIMBL74		1	m239	TRUE	159672009	288
SRR8906874		CML338		1	m240	TRUE	186204080	289
SRR8906875		CIMBL120		1	m241	TRUE	195208226	289
SRR8906876		CML28		1	m242	TRUE	152777412	287
SRR8906877		CIMBL38		1	m243	TRUE	170233643	287
SRR8906878		CIMBL26		1	m244	TRUE	160628573	289
SRR8906879		CML40		1	m245	TRUE	164909460	287
SRR8906880		CIMBL128		1	m246	TRUE	135630924	285
SRR8906881		CML162		1	m247	TRUE	165271305	284
SRR8906882		CIMBL104		1	m248	TRUE	191650031	287
SRR8906883		GEMS1		1	m249	TRUE	132870814	294
SRR8906884		CIMBL106		1	m250	TRUE	148851202	292
SRR8906885		CIMBL125		1	m251	TRUE	196721825	292
SRR8906886		CML496		1	m252	TRUE	191025173	291
SRR8906887		CML130		1	m253	TRUE	202652242	292
SRR8906888		CML307		1	m254	TRUE	198770747	291
SRR8906889		CIMBL9		1	m255	TRUE	196083567	292
SRR8906890		CIMBL122		1	m256	TRUE	163551284	293
SRR8906891		CIMBL134		1	m257	TRUE	193435504	293
SRR8906892		CIMBL20		1	m258	TRUE	239307282	294
SRR8906893		GEMS59		1	m259	TRUE	182941585	296
SRR8906894		SY1052		1	m260	TRUE	172466197	293
SRR8906895		GEMS16		1	m261	TRUE	173759660	291
SRR8906896		CML171		1	m262	TRUE	181830923	286
SRR8906897		DH29		1	m263	TRUE	159895035	292
SRR8906898		NMJT		1	m264	TRUE	162703530	292
SRR8906899		ZHENG30		1	m265	TRUE	164886424	297
SRR8906900		WH413		1	m266	TRUE	147285407	297
SRR8906901		GEMS43		1	m267	TRUE	141003788	297
SRR8906902		QI205		1	m268	TRUE	150163069	297
SRR8906903		DAN360		1	m269	TRUE	136385959	298
SRR8906904		LXN		1	m270	TRUE	141314632	298
SRR8906905		CHANG3		1	m271	TRUE	167971854	298
SRR8906906		GY1032		1	m272	TRUE	183724342	298
SRR8906907		CI7		1	m273	TRUE	162576834	298
SRR8906908		GEMS53		1	m274	TRUE	139079168	298
SRR8906909		CIMBL83		1	m275	TRUE	256690562	294
SRR8906910		CIMBL101		1	m276	TRUE	149595558	292
SRR8906911		CIMBL67		1	m277	TRUE	181619462	293
SRR8906912		P178		1	m278	TRUE	250013777	293
SRR8906913		CIMBL113		1	m279	TRUE	205706786	294
SRR8906914		CIMBL62		1	m280	TRUE	148677079	292
SRR8906915		ZZ01		1	m281	TRUE	140134233	294
SRR8906916		CML50		1	m282	TRUE	184292093	287
SRR8906917		CIMBL19		1	m283	TRUE	160980239	285
SRR8906918		CIMBL88		1	m284	TRUE	158236116	287
SRR8906919		CIMBL66		1	m285	TRUE	174784075	289
SRR8906920		CIMBL94		1	m286	TRUE	187251160	289
SRR8906921		CML323		1	m287	TRUE	189151234	288
SRR8906922		CIMBL93		1	m288	TRUE	150150518	287
SRR8906923		CIMBL117		1	m289	TRUE	149870186	284
SRR8906924		CML473		1	m290	TRUE	152750795	289
SRR8906925		CIMBL58		1	m291	TRUE	197247415	292
SRR8906926		YE52106		1	m292	TRUE	138013088	298
SRR8906927		XUN971		1	m293	TRUE	152055177	298
SRR8906928		WMR		1	m294	TRUE	152185145	298
SRR8906929		D863F		1	m295	TRUE	172763319	297
SRR8906930		CHUAN48-2		1	m296	TRUE	141821345	297
SRR8906931		05WN230		1	m297	TRUE	142943452	298
SRR8906932		BY4839		1	m298	TRUE	174057839	298
SRR8906933		B114		1	m299	TRUE	189605485	298
SRR8906934		501		1	m300	TRUE	121484701	295
SRR8906935		YE488		1	m301	TRUE	133243220	296
SRR8906936		3H-2		1	m302	TRUE	161815170	298
SRR8906937		CHENG698		1	m303	TRUE	165227453	298
SRR8906938		LK11		1	m304	TRUE	124433495	294
SRR8906939		CML27		1	m305	TRUE	163809377	286
SRR8906940		CML225		1	m306	TRUE	117019419	286
SRR8906941		TY2		1	m307	TRUE	162713899	297
SRR8906942		81162		1	m308	TRUE	133571843	293
SRR8906943		RY729		1	m309	TRUE	140442018	294
SRR8906944		CIMBL145		1	m310	TRUE	206783684	291
SRR8906945		CML327		1	m311	TRUE	171130209	291
SRR8906946		CIMBL32		1	m312	TRUE	164577065	291
SRR8906947		CIMBL48		1	m313	TRUE	177989909	287
SRR8906948		CIMBL108		1	m314	TRUE	154912843	286
SRR8906949		CIMBL2		1	m315	TRUE	146204155	286
SRR8906950		CIMBL75		1	m316	TRUE	151971767	288
SRR8906951		CML287		1	m317	TRUE	137287501	287
SRR8906952		CML226		1	m318	TRUE	224788603	293
SRR8906953		CML298		1	m319	TRUE	170931775	293
SRR8906954		CIMBL50		1	m320	TRUE	218298804	294
SRR8906955		HUANGC		1	m321	TRUE	133632882	297
SRR8906956		CIMBL144		1	m322	TRUE	215573611	294
SRR8906957		CIMBL139		1	m323	TRUE	156755753	294
SRR8906958		CIMBL72		1	m324	TRUE	174572737	292
SRR8906959		CIMBL105		1	m325	TRUE	171335835	292
SRR8906960		CML304		1	m326	TRUE	183257101	292
SRR8906961		CML471		1	m327	TRUE	233280045	293
SRR8906962		CML361		1	m328	TRUE	183178447	292
SRR8906963		CML69		1	m329	TRUE	175580303	292
SRR8906964		CIMBL116		1	m330	TRUE	225096979	292
SRR8906965		DAN599		1	m331	TRUE	185586607	292
SRR8906966		CIMBL36		1	m332	TRUE	171708254	291
SRR8906967		CML289		1	m333	TRUE	183537413	292
SRR8906968		CIMBL89		1	m334	TRUE	232020983	293
SRR8906969		SC55		1	m335	TRUE	173460419	286
SRR8906970		CML114		1	m336	TRUE	160075616	288
SRR8906971		CIMBL76		1	m337	TRUE	127438463	288
SRR8906972		CML431		1	m338	TRUE	169402918	287
SRR8906973		CML282		1	m339	TRUE	161857266	286
SRR8906974		CIMBL151		1	m340	TRUE	145431829	286
SRR8906975		CIMBL141		1	m341	TRUE	161255918	286
SRR8906976		CIMBL90		1	m342	TRUE	162983189	285
SRR8906977		CIMBL79		1	m343	TRUE	178479881	288
SRR8906978		CIMBL112		1	m344	TRUE	181860185	287
SRR8906979		YAN414		1	m345	TRUE	162458325	297
SRR8906980		BY855		1	m346	TRUE	159928044	298
SRR8906981		Z2018F		1	m347	TRUE	146657996	297
SRR8906982		YE515		1	m348	TRUE	127413796	298
SRR8906983		MO113		1	m349	TRUE	142382174	296
SRR8906984		BY813		1	m350	TRUE	158089892	298
SRR8906985		JI53		1	m351	TRUE	177038532	298
SRR8906986		GEMS15		1	m352	TRUE	142699851	296
SRR8906987		SI434		1	m353	TRUE	157273110	298
SRR8906988		B151		1	m354	TRUE	148610538	298
SRR8906989		TY11		1	m355	TRUE	149416234	293
SRR8906990		IRF314		1	m356	TRUE	157135092	292
SRR8906991		L3180		1	m357	TRUE	169937194	294
SRR8906992		GY462		1	m358	TRUE	130504782	294
SRR8906993		SY1032		1	m359	TRUE	152544118	294
SRR8906994		GEMS9		1	m360	TRUE	176255618	294
SRR8906995		GEMS17		1	m361	TRUE	182340111	294
SRR8906996		HU803		1	m362	FALSE	187628127	147
SRR8906997		GEMS41		1	m363	TRUE	150587404	293
SRR8906998		GEMS58		1	m364	TRUE	155126002	294
SRR8906999		CIMBL123		1	m365	TRUE	201571574	287
SRR8907000		GEMS50		1	m366	TRUE	129754833	296
SRR8907001		M153		1	m367	TRUE	153856190	295
SRR8907002		LIAO5263		1	m368	TRUE	155147772	295
SRR8907003		C8605		1	m369	TRUE	141466606	295
SRR8907004		ZHONG69		1	m370	TRUE	132226639	294
SRR8907005		GEMS27		1	m371	TRUE	134494457	295
SRR8907006		DAN598		1	m372	TRUE	134826778	293
SRR8907007		7327		1	m373	TRUE	122979358	295
SRR8907008		GEMS13		1	m374	TRUE	137777125	295
SRR8907009		GEMS54		1	m375	TRUE	145581204	298
SRR8907010		GEMS37		1	m376	TRUE	141810911	295
SRR8907011		MN		1	m377	TRUE	136364234	297
SRR8907012		04K5672		1	m378	TRUE	141213071	296
SRR8907013		JY01		1	m379	TRUE	157062607	297
SRR8907014		GEMS28		1	m380	TRUE	171551724	292
SRR8907015		GEMS42		1	m381	TRUE	146130035	297
SRR8907016		GEMS61		1	m382	TRUE	158948948	297
SRR8907017		SK_resequencing		1	m383	TRUE	164187898	297
SRR8907018		TY10		1	m384	TRUE	130313636	297
SRR8907019		GEMS19		1	m385	TRUE	156090102	296
SRR8907020		BY4944		1	m386	TRUE	148397362	297
SRR8907021		SI444		1	m387	TRUE	155167118	297
SRR8907022		BGY		1	m388	TRUE	151936743	296
SRR8907023		SW92E114		1	m389	TRUE	126726733	297
SRR8907024		BY809		1	m390	TRUE	166222789	297
SRR8907025		DONG237		1	m391	TRUE	163558840	293
SRR8907026		SY3073		1	m392	TRUE	178569160	294
SRR8907027		CIMBL52		1	m393	TRUE	179365228	286
SRR8907028		CIMBL63		1	m394	TRUE	180689569	284
SRR8907029		CIMBL157		1	m395	TRUE	159189253	287
SRR8907030		CIMBL142		1	m396	TRUE	152273273	290
SRR8907031		CML122		1	m397	TRUE	207401297	290
SRR8907032		CIMBL136		1	m398	TRUE	172676979	289
SRR8907033		CIMBL3		1	m399	TRUE	127667218	288
SRR8907034		CIMBL130		1	m400	TRUE	165813375	289
SRR8907035		CML32		1	m401	TRUE	168529114	289
SRR8907036		CIMBL4		1	m402	TRUE	143610032	288
SRR8907037		B113		1	m403	TRUE	128067042	298
SRR8907038		CML326		1	m404	TRUE	176035113	292
SRR8907039		LIAO138		1	m405	TRUE	175873994	296
SRR8907040		DAN3130		1	m406	TRUE	135571566	296
SRR8907041		ZB648		1	m407	TRUE	136323014	296
SRR8907042		CML139		1	m408	TRUE	141259183	293
SRR8907043		CIMBL148		1	m409	TRUE	147068185	292
SRR8907044		CIMBL133		1	m410	TRUE	146799881	291
SRR8907045		CIMBL5		1	m411	TRUE	183058504	293
SRR8907046		CIMBL8		1	m412	TRUE	150492024	293
SRR8907047		QI319		1	m413	TRUE	159760733	292
SRR8907048		CIMBL42		1	m414	TRUE	149461153	291
SRR8907049		CIMBL17		1	m415	TRUE	161142058	293
SRR8907050		CIMBL126		1	m416	TRUE	175101824	293
SRR8907051		CML412		1	m417	TRUE	169231664	292
SRR8907052		CIMBL147		1	m418	TRUE	147635555	293
SRR8907053		CML479		1	m419	TRUE	231575815	291
SRR8907054		CIMBL13		1	m420	TRUE	149881470	293
SRR8907055		CIMBL22		1	m421	TRUE	214253389	293
SRR8907056		B11		1	m422	TRUE	190220887	294
SRR8907057		CML422		1	m423	TRUE	161942471	293
SRR8907058		CML20		1	m424	TRUE	156923073	293
SRR8907059		CIMBL78		1	m425	TRUE	203734503	294
SRR8907060		CML465		1	m426	TRUE	180480808	293
SRR8907061		CIMBL47		1	m427	TRUE	163037612	294
SRR8907062		HSBN		1	m428	TRUE	174622284	298
SRR8907063		GEMS64		1	m429	TRUE	161206252	298
SRR8907064		B110		1	m430	TRUE	187805961	298
SRR8907065		Q1261		1	m431	TRUE	196353141	298
SRR8907066		GEMS20		1	m432	TRUE	134858950	297
SRR8907067		A619		1	m433	TRUE	171831037	298
SRR8907068		ZHENG22		1	m434	TRUE	193951146	298
SRR8907069		GEMS6		1	m435	TRUE	195216680	298
SRR8907070		268		1	m436	TRUE	154182034	297
SRR8907071		SY998		1	m437	TRUE	140087480	297
SRR8907072		GEMS57		1	m438	TRUE	132099303	297
SRR8907073		GEMS65		1	m439	TRUE	190974871	298
SRR8907074		D047		1	m440	TRUE	185257646	297
SRR8907075		DE-EX		1	m441	TRUE	146003733	297
SRR8907076		JI853		1	m442	TRUE	149148873	298
SRR8907077		835B		1	m443	TRUE	163643059	297
SRR8907078		P6WC		1	m444	TRUE	147748452	293
SRR8907079		JING724		1	m445	TRUE	135186975	293
SRR8907080		MO17		1	m446	TRUE	215360690	294
SRR8907081		3411		1	m447	TRUE	168137035	293
SRR8907082		JING24		1	m448	TRUE	157513262	293
SRR8907083		E28		1	m449	TRUE	151008646	294
SRR8907084		812		1	m450	TRUE	155533377	294
SRR8907085		TIAN77		1	m451	TRUE	166666738	293
SRR8907086		CHANG7-2		1	m452	TRUE	153608600	293
SRR8907087		YE107		1	m453	TRUE	228032626	294
SRR8907088		GY220		1	m454	TRUE	186897560	297
SRR8907089		M165		1	m455	TRUE	158539694	298
SRR8907090		TT16		1	m456	TRUE	147016759	296
SRR8907091		LV28		1	m457	TRUE	213100495	297
SRR8907092		07KS4		1	m458	TRUE	154577426	297
SRR8907093		832		1	m459	TRUE	163956955	297
SRR8907094		7884-4HT		1	m460	TRUE	155603674	298
SRR8907095		SY1128		1	m461	TRUE	170266751	297
SRR8907096		GEMS39		1	m462	TRUE	186418823	297
SRR8907097		GEMS5		1	m463	TRUE	142893382	297
SRR8907098		CIMBL61		1	m464	TRUE	189215242	293
SRR8907099		CML325		1	m465	TRUE	229262323	292
SRR8907100		NAN21-3		1	m466	TRUE	208595214	295
SRR8907101		CML191		1	m467	TRUE	197963625	292
SRR8907102		CIMBL14		1	m468	TRUE	191705260	293
SRR8907103		CIMBL60		1	m469	TRUE	172954309	294
SRR8907104		CIMBL114		1	m470	TRUE	168608106	292
SRR8907105		CML285		1	m471	TRUE	209771596	293
SRR8907106		CIMBL119		1	m472	TRUE	249532660	293
SRR8907107		CIMBL73		1	m473	TRUE	152416418	292
SRR8907108		IRF291		1	m474	TRUE	127186271	292
SRR8907109		CML468		1	m475	TRUE	188253081	288
SRR8907110		CIMBL97		1	m476	TRUE	183707098	289
SRR8907111		CIMBL6		1	m477	TRUE	152690298	289
SRR8907112		CIMBL30		1	m478	TRUE	155333613	289
SRR8907113		CIMBL138		1	m479	TRUE	158806153	289
SRR8907114		CIMBL129		1	m480	TRUE	168852027	288
SRR8907115		CIMBL81		1	m481	TRUE	178516461	288
SRR8907116		647		1	m482	TRUE	141937962	287
SRR8907117		CIMBL86		1	m483	TRUE	156651294	288
SRR8907118		CIMBL80		1	m484	TRUE	150862151	289
SRR8907119		YU374		1	m485	TRUE	171609249	293
SRR8907120		ZONG3		1	m486	TRUE	132763445	298
SRR8907121		GEMS11		1	m487	TRUE	146832025	298
SRR8907122		5237		1	m488	TRUE	143942487	297
SRR8907123		BY804		1	m489	TRUE	137054437	296
